"x"
"06GermIntr39yrtNM"
"06locGermIB"
"06PpCbIB"
"07CBSDScreen121NM"
"07CBSDScreen293NM"
"07clev1593IB"
"07Mult40KN"
"08CBSDScreen40NM"
"08CBSDScreen78NM"
"08CBSDScreen98NM"
"08Clev8588IB"
"08ConsMat08NM"
"08GermIntr97NM"
"08rebulk24NM"
"08yrt18hdmNM"
"09CBSDScreen16MU"
"09CBSDScreen16NM"
"09CBSDScreen16SR"
"09HalfSibs92NM"
"09Locgermubi"
"10CBSDScreen16NM"
"10CBSDScreen16SR"
"10ConsMat14NM"
"10ConsMat60NM"
"10HalfSibs87NM"
"10locgermubi"
"11CBSDScreen09SR"
"11CBSDScreen10NM"
"11ConsMat27NM"
"11LocalGermIB"
"12BreedMaint12NM"
"12BreedMaint13NM"
"12droughttrial49Ngabu"
"12droughttrial54Chitala"
"12droughttrial70Ngabu"
"12localgermIB"
"12localgermUB"
"13BreedMaint11NM"
"13BreedMaint15NM"
"13BreedMaint32SR"
"13genpopIB"
"13grcUB"
"13localgermUB"
"14agtrialIB"
"14agtrialIL"
"14agtrialsIK"
"14BreedMaint23NM"
"14BreedMaint31SR"
"14localgermUB"
"14mpop11IB"
"14mpop8IB"
"15agtrialIB"
"15agtrialIK"
"15agtrialIL"
"15BreedMaint36NM"
"15BreedMaint44SR"
"16fasttrackingtrial11Njuli"
"16GhanaGermpUB"
"16.GS.C1.MP9.IB"
"16.GS.C2.MP7.IBA_I30572S1"
"16.GS.C2.MP7.IKN_I30572S1"
"16LocalGermIB"
"16LocGermpUB"
"16mpopcbsdIB"
"17AWMultiplicationTrialIB"
"17B6MultiplicationTrialIB"
"17B7MultiplicationTrialIB"
"17B8MultiplicationTrailIB"
"17BN1MultiplicationTrial"
"17BS23MultiplicationTrial"
"17C22MultiplicationTrialIB"
"17CMS174survIB"
"17.GS.LocalGermplasm.UB"
"17StudentTrialTG"
"92BULK25ON"
"92BULK36IB"
"92Clev525ON"
"92Clon265JS"
"92CRBLK133JS"
"92MPR25IB"
"94CB311IB"
"94CGMScrIB"
"94char389AD"
"94charles08IB"
"94EBLK116IB"
"94ImpGermIB"
"95cb101IB"
"95CGM1233setAIB"
"95CGM1233setBIB"
"95CGM1233setCIB"
"95crblk126yrtIB"
"95EBLK107IB"
"95EBLK115IB"
"95mpr113sgIB"
"95mpr216sgJS"
"95MPR56IB"
"96CGMset1IB"
"96CGMset2IB"
"96clev130pdIB"
"96clev201pdIB"
"96clevKNselMM"
"96ImpGerm452IB"
"96impgermMM"
"96impgermpJS"
"96impgermpZA"
"96IPM6IB"
"96IVS26IB"
"96lcn41ZA"
"96lev14ZA"
"96lev34ZA"
"96locgm564IB"
"96mpr169IB"
"96YRT119IB"
"97AcidRest62WA"
"97CB79IB"
"97impgermpIB"
"97impgermpMK"
"97impgermpMM"
"97impgermpWA"
"97localgermIB"
"97LocalgermMK"
"97LocalgermWA"
"97Onfarm05TC"
"97stmpru04FA"
"98ciatgermp162MK"
"98impgermpIB"
"98impgermpMK"
"98LocalgermIB"
"98locgermMK"
"98SG237IB"
"99impgermp40IB"
"99impgermpOldUB"
"99impgermpUB"
"99locgermIB"
"99ncrp11IB"
"99ncrp11MK"
"99ncrp11set2IB"
"99ncrpR11MK"
"99SARNET10IB"
"Feminization"
"Flower Induction Ibadan"
"Flower Induction Ubiaja"
"PGR_application"
"PGR Application Ibadan"
"PGR Application Ubiaja"
"Red-light Experiment"
"Timed PGRs"
"18ghanagermplasmUB"
"18gprexpIB"
"18gprexpIK"
"18.GS.C4B.multiplication.IB"
"18Hawaii_Parents"
"18htcgenotypedmpopIK"
"18localgermplasmUB"
"18mp215cbsdIB"
"18ncrp16wrtMK"
"18ncrp16yrtMK"
"18SAHField"
"18SAHLab"
"19CB1IB"
"19CVS12Chitala"
"19CVS12Mkondezi"
"19flowexpPGR22UB"
"19flowexpRedLight22UB"
"19flowLightIntensityUB"
"19flowPGRFeminizationIB"
"19flowPGRFreqIB"
"19flowPGRRatioIB"
"19flowPGRRtflwrIB"
"19GhanaGermplasmUB"
"19GRCgermplasmUB"
"19.GS.C1.C2.C3.SelGain.AB"
"19HarvTimeKabangwe"
"19LocalGermplasmUB"
"19SN5968Chitala"
"2018_Feminization2"
"2018_Flowering_Photosynthate_competition"
"2019GXEBUKEMBA"
"2019GXEMUHANGA"
"2019GXENGOMA"
"2019GXENYAGATARE"
"2019GXERUBIRIZI"
"2019GXERUBONA"
"20CSV12Chitala"
"20CSV12Mkondezi"
"20GRCgermplasmIB"
"20LocalGermplasmIB"
"20PTY49Kabangwe"
"CASS_4Geno_Monit_2017"
"flowering gene expression"
"Hawaii_IITA_seed_2019"
"Hawaii_seed_Asia_2019"
"Hawaii_seed_CIAT_2019"
"Root-Flower_Dev"
